E	(?:b)+.	aaabbbccc	(3,7)
E	(a+|b+|c+)*c	aaabbbbccccd	(0,11)(7,10)
E	(?>a+|b+|c+)*c	aaabbbbccccd	(0,8)
E$	((?>[^()]+)|\\([^()]*\\))+	((abc(ade)ufh()()x	(2,18)(17,18)
E$	\\(((?>[^()]+)|\\([^()]+\\))+\\)	(abc)	(0,5)(1,4)
E$	SAME	(abc(def)xyz)	(0,13)(9,12)
E$	SAME	((()aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	NOMATCH
Ei	(?-i)ab	ab	(0,2)
Ei	SAME	Ab	NOMATCH
Ei	SAME	aB	NOMATCH
Ei	SAME	AB	NOMATCH
E	(?i)ab	ab	(0,2)
E	SAME	Ab	(0,2)
E	SAME	aB	(0,2)
E	SAME	AB	(0,2)
Ei	a(?-i)b	ab	(0,2)
Ei	SAME	Ab	(0,2)
Ei	SAME	aB	NOMATCH
Ei	SAME	AB	NOMATCH
E	a(?i)b	ab	(0,2)
E	SAME	Ab	NOMATCH
E	SAME	aB	(0,2)
E	SAME	AB	NOMATCH
Ei	(?-i)AB	ab	NOMATCH
Ei	SAME	Ab	NOMATCH
Ei	SAME	aB	NOMATCH
Ei	SAME	AB	(0,2)
E	(?i)AB	ab	(0,2)
E	SAME	Ab	(0,2)
E	SAME	aB	(0,2)
E	SAME	AB	(0,2)
Ei	A(?-i)B	ab	NOMATCH
Ei	SAME	Ab	NOMATCH
Ei	SAME	aB	(0,2)
Ei	SAME	AB	(0,2)
E	A(?i)B	ab	NOMATCH
E	SAME	Ab	(0,2)
E	SAME	aB	NOMATCH
E	SAME	AB	(0,2)
Ei	^(?-i)ab	ab	(0,2)
Ei	SAME	Ab	NOMATCH
Ei	SAME	aB	NOMATCH
Ei	SAME	AB	NOMATCH
E	^(?i)ab	ab	(0,2)
E	SAME	Ab	(0,2)
E	SAME	aB	(0,2)
E	SAME	AB	(0,2)
Ei	^a(?-i)b	ab	(0,2)
Ei	SAME	Ab	(0,2)
Ei	SAME	aB	NOMATCH
Ei	SAME	AB	NOMATCH
E	^a(?i)b	ab	(0,2)
E	SAME	Ab	NOMATCH
E	SAME	aB	(0,2)
E	SAME	AB	NOMATCH
Ei	^(?-i)AB	ab	NOMATCH
Ei	SAME	Ab	NOMATCH
Ei	SAME	aB	NOMATCH
Ei	SAME	AB	(0,2)
E	^(?i)AB	ab	(0,2)
E	SAME	Ab	(0,2)
E	SAME	aB	(0,2)
E	SAME	AB	(0,2)
Ei	^A(?-i)B	ab	NOMATCH
Ei	SAME	Ab	NOMATCH
Ei	SAME	aB	(0,2)
Ei	SAME	AB	(0,2)
E	^A(?i)B	ab	NOMATCH
E	SAME	Ab	(0,2)
E	SAME	aB	NOMATCH
E	SAME	AB	(0,2)
E	(a (?x)b c)d e	a bcde	NOMATCH
E	(a (?x)b c)d e	a bcd e	(0,7)(0,4)
E	SAME	a b cd e	NOMATCH
E	SAME	abcd e	NOMATCH
E	SAME	a bcde	NOMATCH
E	(a b(?x)c d (?-x)e f)	a bcde f	(0,8)(0,8)
E	SAME	abcdef	NOMATCH
E	(a(?i)b)c	abc	(0,3)(0,2)
E	SAME	aBc	(0,3)(0,2)
E	SAME	abC	NOMATCH
E	SAME	aBC	NOMATCH
E	SAME	Abc	NOMATCH
E	SAME	ABc	NOMATCH
E	SAME	ABC	NOMATCH
E	SAME	AbC	NOMATCH
E	a(?i:b)c	abc	(0,3)
E	SAME	aBc	(0,3)
E	SAME	ABC	NOMATCH
E	SAME	abC	NOMATCH
E	SAME	aBC	NOMATCH
E	a(?i:b)*c	aBc	(0,3)
E	SAME	aBBc	(0,4)
E	SAME	aBC	NOMATCH
E	SAME	aBBC	NOMATCH
E$	a(?=b(?i)c)\\w\\wd	abcd	(0,4)
E$	SAME	abCd	(0,4)
E$	SAME	aBCd	NOMATCH
E$	SAME	abcD	NOMATCH
Ei	(?s-i:more.*than).*million	more than million	(0,17)
Ei	SAME	more than MILLION	(0,17)
Ei$	SAME	more \n than Million	(0,19)
Ei$	SAME	MORE THAN MILLION	NOMATCH
Ei$	SAME	more \n than \n million	(0,21)
Ei	(?:(?s-i)more.*than).*million	more than million	(0,17)
Ei	SAME	more than MILLION	(0,17)
Ei$	SAME	more \n than Million	(0,19)
Ei$	SAME	MORE THAN MILLION	NOMATCH
Ei$	SAME	more \n than \n million	(0,21)
E	(?>a(?i)b+)+c	abc	(0,3)
E	SAME	aBbc	(0,4)
E	SAME	aBBc	(0,4)
E	SAME	Abc	NOMATCH
E	SAME	abAb	NOMATCH
E	SAME	abbC	NOMATCH
E$	(?=a(?i)b)\\w\\wc	abc	(0,3)
E$	SAME	aBc	(0,3)
E$	SAME	Ab	NOMATCH
E$	SAME	abC	NOMATCH
E$	SAME	aBC	NOMATCH
E$	(?<=a(?i)b)(\\w\\w)c	abxxc	(2,5)(2,4)
E$	SAME	aBxxc	(2,5)(2,4)
E$	SAME	Abxxc	NOMATCH
E$	SAME	ABxxc	NOMATCH
E$	SAME	abxxC	NOMATCH
E	(?:(a)|b)(?(1)A|B)	aA	(0,2)(0,1)
E	SAME	bB	(0,2)
E	SAME	aB	NOMATCH
E	SAME	bA	NOMATCH
E	(a)?(?(1)a|b)	aa	(0,2)(0,1)
E	(a)?(?(1)a|b)+	aa	(0,2)(0,1)
E	^(a)?(?(1)a|b)+$	aa	(0,2)(0,1)
E	SAME	b	(0,1)
E	SAME	bb	(0,2)
E	SAME	ab	NOMATCH
E$	\\w\\w\\w:		abc:	(0,4)
E$	\\d\\d			12	(0,2)
E$	(?(?=abc)\\w\\w\\w:|\\d\\d)	abc:	(0,4)
E$	^(?(?=abc)\\w\\w\\w:|\\d\\d)$	abc:	(0,4)
E$	^(?(?=abc)\\w{3}:|\\d\\d)$	abc:	(0,4)
E$	SAME	12	(0,2)
E$	SAME	123	NOMATCH
E$	SAME	xyz	NOMATCH
E$	^(?(?!abc)\\d\\d|\\w{3}:)$	abc:	(0,4)
E$	^(?(?!abc)\\d\\d|\\w\\w\\w:)$	abc:	(0,4)
E$	SAME	12	(0,2)
E$	SAME	123	NOMATCH
E$	SAME	xyz	NOMATCH
E	(?(?<=foo)bar|cat)	foobar	(3,6)
E	SAME	cat	(0,3)
E	SAME	fcat	(1,4)
E	SAME	focat	(2,5)
E	SAME	foocat	NOMATCH
E	(?(?<!foo)cat|bar)	foobar	(3,6)
E	SAME	cat	(0,3)
E	SAME	fcat	(1,4)
E	SAME	focat	(2,5)
E	SAME	foocat	NOMATCH
E$cz	( \\( )? [^()]+ (?(1) \\) |)	abcd	(0,4)
E$cz	SAME	(abcd)	(0,6)(0,1)
E$cz	SAME	the quick (abcd) fox	(0,10)
E$cz	SAME	(abcd	(1,5)
E$cz	( \\( )? [^()]+ (?(1) \\) )	abcd	(0,4)
E$cz	SAME	(abcd)	(0,6)(0,1)
E$cz	SAME	the quick (abcd) fox	(0,10)
E$cz	SAME	(abcd	(1,5)
E$	((?i)blah)\\s+\\1	blah blah	(0,9)(0,4)
E$	SAME	BLAH BLAH	(0,9)(0,4)
E$	SAME	Blah Blah	(0,9)(0,4)
E$	SAME	blaH blaH	(0,9)(0,4)
E$	SAME	blah BLAH	NOMATCH
E$	SAME	Blah blah	NOMATCH
E$	SAME	blaH blah	NOMATCH
E$	((?i)blah)\\s+(?i:\\1)	blah blah	(0,9)(0,4)
E$	SAME	BLAH BLAH	(0,9)(0,4)
E$	SAME	Blah Blah	(0,9)(0,4)
E$	SAME	blaH blaH	(0,9)(0,4)
E$	SAME	blah BLAH	(0,9)(0,4)
E$	SAME	Blah blah	(0,9)(0,4)
E$	SAME	blaH blah	(0,9)(0,4)
E	(?>a*)*	a	(0,1)
E	SAME	aa	(0,2)
E	SAME	aaaa	(0,4)
Ez	(abc|)+	abc	(0,3)(0,3)
Ez	SAME	abcabc	(0,6)(3,6)
Ez	SAME	abcabcabc	(0,9)(6,9)
Ez	SAME	xyz	(0,0)(0,0)
E	([a]*)*	a	(0,1)(0,1)
E	SAME	aaaaa	(0,5)(0,5)
E	([ab]*)*	a	(0,1)(0,1)
E	SAME	b	(0,1)(0,1)
E	SAME	ababab	(0,6)(0,6)
E	SAME	aaaabcde	(0,5)(0,5)
E	SAME	bbbb	(0,4)(0,4)
E	([^a]*)*	b	(0,1)(0,1)
E	SAME	bbbb	(0,4)(0,4)
E	SAME	aaa	(0,0)(0,0)
E	([^ab]*)*	cccc	(0,4)(0,4)
E	SAME	abab	(0,0)(0,0)
E	([a]*?)*	a	(0,0)(0,0)
E	SAME	aaaa	(0,0)(0,0)
E	([ab]*?)*	a	(0,0)(0,0)
E	SAME	b	(0,0)(0,0)
E	SAME	abab	(0,0)(0,0)
E	SAME	baba	(0,0)(0,0)
E	([^a]*?)*	b	(0,0)(0,0)
E	SAME	bbbb	(0,0)(0,0)
E	SAME	aaa	(0,0)(0,0)
E	([^ab]*?)*	c	(0,0)(0,0)
E	SAME	cccc	(0,0)(0,0)
E	SAME	baba	(0,0)(0,0)
E	(?>a*)*	a	(0,1)
E	SAME	aaabcde	(0,3)
E	((?>a*))*	aaaaa	(0,5)(0,5)
E	SAME	aabbaa	(0,2)(0,2)
E	((?>a*)*)	aaaaa	(0,5)(0,5)
E	SAME	aabbaa	(0,2)(0,2)
E	((?>a*?))*	aaaaa	(0,0)(0,0)
E	SAME	aabbaa	(0,0)(0,0)
E	((?>a*?)*)	aaaaa	(0,0)(0,0)
E	SAME	aabbaa	(0,0)(0,0)
E$c	(?(?=[^a-z]+[a-z])  \\d{2}-[a-z]{3}-\\d{2}  |  \\d{2}-\\d{2}-\\d{2} )	12-sep-98	(0,9)
E$c	SAME	12-09-98	(0,8)
E$c	SAME	sep-12-98	NOMATCH
E$	(?<=(foo))bar\\1	foobarfoo	(3,9)(0,3)
E$	SAME	foobarfootling	(3,9)(0,3)
E$	SAME	foobar	NOMATCH
E$	SAME	barfoo	NOMATCH
E	(?i:saturday|sunday)	saturday	(0,8)
E	SAME	sunday	(0,6)
E	SAME	Saturday	(0,8)
E	SAME	Sunday	(0,6)
E	SAME	SATURDAY	(0,8)
E	SAME	SUNDAY	(0,6)
E	SAME	SunDay	(0,6)
E	(a(?i)bc|BB)x	abcx	(0,4)(0,3)
E	SAME	aBCx	(0,4)(0,3)
E	SAME	bbx	(0,3)(0,2)
E	SAME	BBx	(0,3)(0,2)
E	SAME	abcX	NOMATCH
E	SAME	aBCX	NOMATCH
E	SAME	bbX	NOMATCH
E	SAME	BBX	NOMATCH
E	^([ab](?i)[cd]|[ef])	ac	(0,2)(0,2)
E	SAME	aC	(0,2)(0,2)
E	SAME	bD	(0,2)(0,2)
E	SAME	elephant	(0,1)(0,1)
E	SAME	Europe	(0,1)(0,1)
E	SAME	frog	(0,1)(0,1)
E	SAME	France	(0,1)(0,1)
E	SAME	Africa	NOMATCH
E	^(ab|a(?i)[b-c](?m-i)d|x(?i)y|z)	ab	(0,2)(0,2)
E	SAME	aBd	(0,3)(0,3)
E	SAME	xy	(0,2)(0,2)
E	SAME	xY	(0,2)(0,2)
E	SAME	zebra	(0,1)(0,1)
E	SAME	Zambesi	(0,1)(0,1)
E	SAME	aCD	NOMATCH
E	SAME	XY	NOMATCH
E$n	(?<=foo\\n)^bar	foo\nbar	(4,7)
E$n	SAME	bar	NOMATCH
E$n	SAME	baz\nbar	NOMATCH
E	(?<=(?<!foo)bar)baz	barbaz	(3,6)
E	SAME	barbarbaz	(6,9)
E	SAME	koobarbaz	(6,9)
E	SAME	baz	NOMATCH
E	SAME	foobarbaz	NOMATCH
E	The case of aaaaaa is missed out below because I think Perl 5.005_02 gets	/it wrong; it sets $1 to aaa rather than aa. Compare the following test,/	NOMATCH
E	SAME	/where it does set $1 to aa when matching aaaaaa./	NOMATCH
E$	^(a\\1?){4}$	a	ESUBREG
E$	^((a)\\2?){4}$	a	NOMATCH
E$	SAME	aa	NOMATCH
E$	SAME	aaa	NOMATCH
E$	SAME	aaaa	(0,4)(3,4)(3,4)
E$	SAME	aaaaa	(0,5)(4,5)(4,5)
E$	SAME	aaaaaaa	(0,7)(6,7)(6,7)
E$	SAME	aaaaaaaa	(0,8)(6,8)(6,7)
E$	SAME	aaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaaaaaa	NOMATCH
E$	^(aa?)(a\\1?)(a\\2?)(a\\3?)$	a	NOMATCH
E$	SAME	aa	NOMATCH
E$	SAME	aaa	NOMATCH
E$	SAME	aaaa	(0,4)(0,1)(1,2)(2,3)(3,4)
E$	SAME	aaaaa	(0,5)(0,2)(2,3)(3,4)(4,5)
E$	SAME	aaaaaa	(0,6)(0,2)(2,3)(3,5)(5,6)
E$	SAME	aaaaaaa	(0,7)(0,2)(2,5)(5,6)(6,7)
E$	SAME	aaaaaaaa	(0,8)(0,2)(2,5)(5,6)(6,8)
E$	SAME	aaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaa	(0,10)(0,2)(2,5)(5,9)(9,10)
E$	SAME	aaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaaaa	(0,14)(0,2)(2,5)(5,9)(9,14)
E$	SAME	aaaaaaaaaaaaaaa	NOMATCH
E$	SAME	aaaaaaaaaaaaaaaa	NOMATCH
# The following tests are taken from the Perl 5.005 test suite
# some of them	are compatible with 5.004
# but I'd rather not have to sort them out.
E	abc	abc	(0,3)
E	SAME	xabcy	(1,4)
E	SAME	ababc	(2,5)
E	SAME	xbc	NOMATCH
E	SAME	axc	NOMATCH
E	SAME	abx	NOMATCH
E	ab*c	abc	(0,3)
E	ab*bc	abc	(0,3)
E	SAME	abbc	(0,4)
E	SAME	abbbbc	(0,6)
E	.{1}	abbbbc	(0,1)
E	.{3,4}	abbbbc	(0,4)
E	ab{0,}bc	abbbbc	(0,6)
E	ab+bc	abbc	(0,4)
E	SAME	abc	NOMATCH
E	SAME	abq	NOMATCH
E	ab+bc	abbbbc	(0,6)
E	ab{1,}bc	abbbbc	(0,6)
E	ab{1,3}bc	abbbbc	(0,6)
E	ab{3,4}bc	abbbbc	(0,6)
E	ab{4,5}bc	abq	NOMATCH
E	SAME	abbbbc	NOMATCH
E	ab?bc	abbc	(0,4)
E	SAME	abc	(0,3)
E	ab{0,1}bc	abc	(0,3)
E	ab?c	abc	(0,3)
E	ab{0,1}c	abc	(0,3)
E	^abc$	abc	(0,3)
E	SAME	abbbbc	NOMATCH
E	SAME	abcc	NOMATCH
E	^abc	abcc	(0,3)
E	abc$	aabc	(1,4)
E	SAME	aabc	(1,4)
E	SAME	aabcd	NOMATCH
E	^	abc	(0,0)
E	$	abc	(3,3)
E	a.c	abc	(0,3)
E	SAME	axc	(0,3)
E	a.*c	axyzc	(0,5)
E	a[bc]d	abd	(0,3)
E	SAME	axyzd	NOMATCH
E	SAME	abc	NOMATCH
E	a[b-d]e	ace	(0,3)
E	a[b-d]	aac	(1,3)
E	a[-b]	a-	(0,2)
E	a[b-]	a-	(0,2)
E	a]	a]	(0,2)
E	a[]]b	a]b	(0,3)
E	a[^bc]d	aed	(0,3)
E	SAME	abd	NOMATCH
E	SAME	abd	NOMATCH
E	a[^-b]c	adc	(0,3)
E	a[^]b]c	adc	(0,3)
E	SAME	a-c	(0,3)
E	SAME	a]c	NOMATCH
E$	\\ba\\b	a-	(0,1)
E$	SAME	-a	(1,2)
E$	SAME	-a-	(1,2)
E$	\\by\\b	xy	NOMATCH
E$	SAME	yz	NOMATCH
E$	SAME	xyz	NOMATCH
E$	\\Ba\\B	a-	NOMATCH
E$	SAME	-a	NOMATCH
E$	SAME	-a-	NOMATCH
E$	\\By\\b	xy	(1,2)
E$	\\by\\B	yz	(0,1)
E$	\\By\\B	xyz	(1,2)
E$	\\w	a	(0,1)
E$	\\W	-	(0,1)
E$	SAME	-	(0,1)
E$	SAME	a	NOMATCH
E$	a\\sb	a b	(0,3)
E$	a\\Sb	a-b	(0,3)
E$	SAME	a-b	(0,3)
E$	SAME	a b	NOMATCH
E$	\\d	1	(0,1)
E$	\\D	-	(0,1)
E$	SAME	-	(0,1)
E$	SAME	1	NOMATCH
E$v	[\\w]	a	(0,1)
E$v	[\\W]	-	(0,1)
E$v	SAME	-	(0,1)
E$v	SAME	a	NOMATCH
E$v	a[\\s]b	a b	(0,3)
E$v	a[\\S]b	a-b	(0,3)
E$v	SAME	a-b	(0,3)
E$v	SAME	a b	NOMATCH
E$v	[\\d]	1	(0,1)
E$v	[\\D]	-	(0,1)
E$v	SAME	-	(0,1)
E$v	SAME	1	NOMATCH
E	ab|cd	abc	(0,2)
E	SAME	abcd	(0,2)
Ez	()ef	def	(1,3)(1,1)
E$	a\\(b	a(b	(0,3)
E$	a\\(*b	ab	(0,2)
E$	SAME	a((b	(0,4)
E$	a\\\\b	a\b	NOMATCH
E	((a))	abc	(0,1)(0,1)(0,1)
E	(a)b(c)	abc	(0,3)(0,1)(2,3)
E	a+b+c	aabbabc	(4,7)
E	a{1,}b{1,}c	aabbabc	(4,7)
E	a.+?c	abcabc	(0,3)
E	(a+|b)*	ab	(0,2)(1,2)
E	(a+|b){0,}	ab	(0,2)(1,2)
E	(a+|b)+	ab	(0,2)(1,2)
E	(a+|b){1,}	ab	(0,2)(1,2)
E	(a+|b)?	ab	(0,1)(0,1)
E	(a+|b){0,1}	ab	(0,1)(0,1)
E	[^ab]*	cde	(0,3)
E	abc	b	NOMATCH
E	([abc])*d	abbbcd	(0,6)(4,5)
E	([abc])*bcd	abcd	(0,4)(0,1)
E	a|b|c|d|e	e	(0,1)
E	(a|b|c|d|e)f	ef	(0,2)(0,1)
E	abcd*efg	abcdefg	(0,7)
E	ab*	xabyabbbz	(1,3)
E	SAME	xayabbbz	(1,2)
E	(ab|cd)e	abcde	(2,5)(2,4)
E	[abhgefdc]ij	hij	(0,3)
Ez	(abc|)ef	abcdef	(4,6)(4,4)
E	(a|b)c*d	abcd	(1,4)(1,2)
E	(ab|ab*)bc	abc	(0,3)(0,1)
E	a([bc]*)c*	abc	(0,3)(1,3)
E	a([bc]*)(c*d)	abcd	(0,4)(1,3)(3,4)
E	a([bc]+)(c*d)	abcd	(0,4)(1,3)(3,4)
E	a([bc]*)(c+d)	abcd	(0,4)(1,2)(2,4)
E	a[bcd]*dcdcde	adcdcde	(0,7)
E	a[bcd]+dcdcde	abcde	NOMATCH
E	SAME	adcdcde	NOMATCH
E	(ab|a)b*c	abc	(0,3)(0,2)
E	((a)(b)c)(d)	abcd	(0,4)(0,3)(0,1)(1,2)(3,4)
E	[a-zA-Z_][a-zA-Z0-9_]*	alpha	(0,5)
E	^a(bc+|b[eh])g|.h$	abh	(1,3)
E	(bc+d$|ef*g.|h?i(j|k))	effgz	(0,5)(0,5)
E	SAME	ij	(0,2)(0,2)(1,2)
E	SAME	reffgz	(1,6)(1,6)
E	SAME	effg	NOMATCH
E	SAME	bcdd	NOMATCH
E	((((((((((a))))))))))	a	(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)
E$	((((((((((a))))))))))\\10	aa	NOMATCH
E$	((((((((((a))))))))))\\10	aa0	(0,3)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)
E$	((((((((((a))))))))))(?10)	aa	(0,2)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)
E	(((((((((a)))))))))	a	(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)(0,1)
E	multiple words of text	aa	NOMATCH
E	SAME	uh-uh	NOMATCH
E	multiple words	multiple words, yeah	(0,14)
E	(.*)c(.*)	abcde	(0,5)(0,2)(3,5)
E$	\\((.*), (.*)\\)	(a, b)	(0,6)(1,2)(4,5)
E	abcd	abcd	(0,4)
E	a(bc)d	abcd	(0,4)(1,3)
E	a[-]?c	ac	(0,2)
E$	(abc)\\1	abcabc	(0,6)(0,3)
E$	([a-c]*)\\1	abcabc	(0,6)(0,3)
E$	(a)|\\1	a	(0,1)(0,1)
E$	SAME	ab	(0,1)(0,1)
E$	SAME	x	NOMATCH
E$	(([a-c])b*?\\2)*	ababbbcbc	(0,5)(3,5)(3,4)
E$	(([a-c])b*?\\2){3}	ababbbcbc	(0,9)(6,9)(6,7)
E	((a|b)\2(a)x)+		aaaxabaxbaaxbbax	(0,4)(0,4)(0,1)(2,3)
E$	((\\3|b)\\2(a)x)+	aaaxabaxbaaxbbax	ESUBREG
E$	((\\3|b)\\2(a)){2,}	bbaababbabaaaaabbaaaabba	ESUBREG
Ei	abc	ABC	(0,3)
Ei	SAME	XABCY	(1,4)
Ei	SAME	ABABC	(2,5)
Ei	SAME	aaxabxbaxbbx	NOMATCH
Ei	SAME	XBC	NOMATCH
Ei	SAME	AXC	NOMATCH
Ei	SAME	ABX	NOMATCH
Ei	ab*c	ABC	(0,3)
Ei	ab*bc	ABC	(0,3)
Ei	SAME	ABBC	(0,4)
Ei	ab*?bc	ABBBBC	(0,6)
Ei	ab{0,}?bc	ABBBBC	(0,6)
Ei	ab+?bc	ABBC	(0,4)
Ei	ab+bc	ABC	NOMATCH
Ei	SAME	ABQ	NOMATCH
Ei	ab+bc	ABBBBC	(0,6)
Ei	ab{1,}?bc	ABBBBC	(0,6)
Ei	ab{1,3}?bc	ABBBBC	(0,6)
Ei	ab{3,4}?bc	ABBBBC	(0,6)
Ei	ab{4,5}?bc	ABQ	NOMATCH
Ei	SAME	ABBBBC	NOMATCH
Ei	ab??bc	ABBC	(0,4)
Ei	SAME	ABC	(0,3)
Ei	ab{0,1}?bc	ABC	(0,3)
Ei	ab??c	ABC	(0,3)
Ei	ab{0,1}?c	ABC	(0,3)
Ei	^abc$	ABC	(0,3)
Ei	SAME	ABBBBC	NOMATCH
Ei	SAME	ABCC	NOMATCH
Ei	^abc	ABCC	(0,3)
Ei	abc$	AABC	(1,4)
Ei	^	ABC	(0,0)
Ei	$	ABC	(3,3)
Ei	a.c	ABC	(0,3)
Ei	SAME	AXC	(0,3)
Ei	a.*?c	AXYZC	(0,5)
Ei	a.*c	AABC	(0,4)
Ei	SAME	AXYZD	NOMATCH
Ei	a[bc]d	ABD	(0,3)
Ei	a[b-d]e	ACE	(0,3)
Ei	SAME	ABC	NOMATCH
Ei	SAME	ABD	NOMATCH
Ei	a[b-d]	AAC	(1,3)
Ei	a[-b]	A-	(0,2)
Ei	a[b-]	A-	(0,2)
Ei	a]	A]	(0,2)
Ei	a[]]b	A]B	(0,3)
Ei	a[^bc]d	AED	(0,3)
Ei	a[^-b]c	ADC	(0,3)
Ei	SAME	ABD	NOMATCH
Ei	SAME	A-C	NOMATCH
Ei	a[^]b]c	ADC	(0,3)
Ei	ab|cd	ABC	(0,2)
Ei	SAME	ABCD	(0,2)
Ezi	()ef	DEF	(1,3)(1,1)
Ei	$b	A]C	NOMATCH
Ei	SAME	B	NOMATCH
E$i	a\\(b	A(B	(0,3)
E$i	a\\(*b	AB	(0,2)
E$i	SAME	A((B	(0,4)
E$i	a\\\\b	A\\B	(0,3)
Ei	((a))	ABC	(0,1)(0,1)(0,1)
Ei	(a)b(c)	ABC	(0,3)(0,1)(2,3)
Ei	a+b+c	AABBABC	(4,7)
Ei	a{1,}b{1,}c	AABBABC	(4,7)
Ei	a.+?c	ABCABC	(0,3)
Ei	a.*?c	ABCABC	(0,3)
Ei	a.{0,5}?c	ABCABC	(0,3)
Ei	(a+|b)*	AB	(0,2)(1,2)
Ei	(a+|b){0,}	AB	(0,2)(1,2)
Ei	(a+|b)+	AB	(0,2)(1,2)
Ei	(a+|b){1,}	AB	(0,2)(1,2)
Ei	(a+|b)?	AB	(0,1)(0,1)
Ei	(a+|b){0,1}	AB	(0,1)(0,1)
Ei	(a+|b){0,1}?	AB	(0,0)
Ei	[^ab]*	CDE	(0,3)
Ei	([abc])*d	ABBBCD	(0,6)(4,5)
Ei	([abc])*bcd	ABCD	(0,4)(0,1)
Ei	a|b|c|d|e	E	(0,1)
Ei	(a|b|c|d|e)f	EF	(0,2)(0,1)
Ei	abcd*efg	ABCDEFG	(0,7)
Ei	ab*	XABYABBBZ	(1,3)
Ei	SAME	XAYABBBZ	(1,2)
Ei	(ab|cd)e	ABCDE	(2,5)(2,4)
Ei	[abhgefdc]ij	HIJ	(0,3)
Ei	^(ab|cd)e	ABCDE	NOMATCH
Ezi	(abc|)ef	ABCDEF	(4,6)(4,4)
Ei	(a|b)c*d	ABCD	(1,4)(1,2)
Ei	(ab|ab*)bc	ABC	(0,3)(0,1)
Ei	a([bc]*)c*	ABC	(0,3)(1,3)
Ei	a([bc]*)(c*d)	ABCD	(0,4)(1,3)(3,4)
Ei	a([bc]+)(c*d)	ABCD	(0,4)(1,3)(3,4)
Ei	a([bc]*)(c+d)	ABCD	(0,4)(1,2)(2,4)
Ei	a[bcd]*dcdcde	ADCDCDE	(0,7)
Ei	(ab|a)b*c	ABC	(0,3)(0,2)
