: converted from the pcre testdata/testinput1 2001-06-15

E	SAME	bababc	(0,6)(2,4)
E	SAME	bababbc	NOMATCH
E	SAME	babababc	NOMATCH
E	^(ba|b*){1,2}?bc	babc	(0,4)(0,2)
E	SAME	bbabc	(0,5)(1,3)
E	SAME	bababc	(0,6)(2,4)
E	SAME	bababbc	NOMATCH
E	SAME	babababc	NOMATCH
E$	^\\ca\\cA\\c[\\c{\\c:	\x01\x01\e;z	(0,5)
E$kv	^[ab\\]cde]	athing	(0,1)
E$kv	SAME	bthing	(0,1)
E$kv	SAME	]thing	(0,1)
E$kv	SAME	cthing	(0,1)
E$kv	SAME	dthing	(0,1)
E$kv	SAME	ething	(0,1)
E$kv	SAME	fthing	NOMATCH
E$kv	SAME	[thing	NOMATCH
E$kv	SAME	\\thing	NOMATCH
E	^[]cde]	]thing	(0,1)
E	SAME	cthing	(0,1)
E	SAME	dthing	(0,1)
E	SAME	ething	(0,1)
E	SAME	athing	NOMATCH
E	SAME	fthing	NOMATCH
E$kv	^[^ab\\]cde]	fthing	(0,1)
E$kv	SAME	[thing	(0,1)
E$kv	SAME	\\thing	(0,1)
E$kv	SAME	athing	NOMATCH
E$kv	SAME	bthing	NOMATCH
E$kv	SAME	]thing	NOMATCH
E$kv	SAME	cthing	NOMATCH
E$kv	SAME	dthing	NOMATCH
E$kv	SAME	ething	NOMATCH
E	^[^]cde]	athing	(0,1)
E	SAME	fthing	(0,1)
E	SAME	]thing	NOMATCH
E	SAME	cthing	NOMATCH
E	SAME	dthing	NOMATCH
E	SAME	ething	NOMATCH
E$x	^\\Å	Å	(0,1)
E	^ˇ	ˇ	(0,1)
E	^[0-9]+$	0	(0,1)
E	SAME	1	(0,1)
E	SAME	2	(0,1)
E	SAME	3	(0,1)
E	SAME	4	(0,1)
E	SAME	5	(0,1)
E	SAME	6	(0,1)
E	SAME	7	(0,1)
E	SAME	8	(0,1)
E	SAME	9	(0,1)
E	SAME	10	(0,2)
E	SAME	100	(0,3)
E	SAME	abc	NOMATCH
E	^.*nter	enter	(0,5)
E	SAME	inter	(0,5)
E	SAME	uponter	(0,7)
E	^xxx[0-9]+$	xxx0	(0,4)
E	SAME	xxx1234	(0,7)
E	SAME	xxx	NOMATCH
E	^.+[0-9][0-9][0-9]$	x123	(0,4)
E	SAME	xx123	(0,5)
E	SAME	123456	(0,6)
E	SAME	123	NOMATCH
E	SAME	x1234	(0,5)
E	^.+?[0-9][0-9][0-9]$	x123	(0,4)
E	SAME	xx123	(0,5)
E	SAME	123456	(0,6)
E	SAME	123	NOMATCH
E	SAME	x1234	(0,5)
E$	^([^!]+)!(.+)=apquxz\\.ixr\\.zzz\\.ac\\.uk$	abc!pqr=apquxz.ixr.zzz.ac.uk	(0,28)(0,3)(4,7)
E$	SAME	!pqr=apquxz.ixr.zzz.ac.uk	NOMATCH
E$	SAME	abc!=apquxz.ixr.zzz.ac.uk	NOMATCH
E$	SAME	abc!pqr=apquxz:ixr.zzz.ac.uk	NOMATCH
E$	SAME	abc!pqr=apquxz.ixr.zzz.ac.ukk	NOMATCH
E	:	Well, we need a colon: somewhere	(21,22)
E	SAME	*** Fail if we don't	NOMATCH
E$iv	([\\da-f:]+)$	0abc	(0,4)(0,4)
E$iv	SAME	abc	(0,3)(0,3)
E$iv	SAME	fed	(0,3)(0,3)
E$iv	SAME	E	(0,1)(0,1)
E$iv	SAME	::	(0,2)(0,2)
E$iv	SAME	5f03:12C0::932e	(0,15)(0,15)
E$iv	SAME	fed def	(4,7)(4,7)
E$iv	SAME	Any old stuff	(11,13)(11,13)
E$iv	SAME	0zzz	NOMATCH
E$iv	SAME	gzzz	NOMATCH
E$iv	SAME	fed\x20	NOMATCH
E$iv	SAME	Any old rubbish	NOMATCH
E$	^.*\\.(\\d{1,3})\\.(\\d{1,3})\\.(\\d{1,3})$	.1.2.3	(0,6)(1,2)(3,4)(5,6)
E$	SAME	A.12.123.0	(0,10)(2,4)(5,8)(9,10)
E$	SAME	.1.2.3333	NOMATCH
E$	SAME	1.2.3	NOMATCH
E$	SAME	1234.2.3	NOMATCH
E$	^(\\d+)\\s+IN\\s+SOA\\s+(\\S+)\\s+(\\S+)\\s*\\(\\s*$	1 IN SOA non-sp1 non-sp2(	(0,25)(0,1)(9,16)(17,24)
E$	SAME	1    IN    SOA    non-sp1    non-sp2   (	(0,40)(0,1)(18,25)(29,36)
E$	SAME	1IN SOA non-sp1 non-sp2(	NOMATCH
E$kv	^[a-zA-Z\\d][a-zA-Z\\d\\-]*(\\.[a-zA-Z\\d][a-zA-z\\d\\-]*)*\\.$	a.	(0,2)
E$kv	SAME	Z.	(0,2)
E$kv	SAME	2.	(0,2)
E$kv	SAME	ab-c.pq-r.	(0,10)(4,9)
E$kv	SAME	sxk.zzz.ac.uk.	(0,14)(10,13)
E$kv	SAME	x-.y-.	(0,6)(2,5)
E$kv	SAME	-abc.peq.	NOMATCH
E$kv	^\\*\\.[a-z]([a-z\\-\\d]*[a-z\\d]+)?(\\.[a-z]([a-z\\-\\d]*[a-z\\d]+)?)*$	*.a	(0,3)
E$kv	SAME	*.b0-a	(0,6)(3,6)
E$kv	SAME	*.c3-b.c	(0,8)(3,6)(6,8)
E$kv	SAME	*.c-a.b-c	(0,9)(3,5)(5,9)(7,9)
E$kv	SAME	*.0	NOMATCH
E$kv	SAME	*.a-	NOMATCH
E$kv	SAME	*.a-b.c-	NOMATCH
E$kv	SAME	*.c-a.0-c	NOMATCH
E	^(?=ab(de))(abd)(e)	abde	(0,4)(2,4)(0,3)(3,4)
E	^(?!(ab)de|x)(abd)(f)	abdf	(0,4)(?,?)(0,3)(3,4)
E	^(?=(ab(cd)))(ab)	abcd	(0,2)(0,4)(2,4)(0,2)
E$iv	^[\\da-f](\\.[\\da-f])*$	a.b.c.d	(0,7)(5,7)
E$iv	SAME	A.B.C.D	(0,7)(5,7)
E$iv	SAME	a.b.c.1.2.3.C	(0,13)(11,13)
E$	^".*"\\s*(;.*)?$	"1234"	(0,6)
E$	SAME	"abcd" ;	(0,8)(7,8)
E$	SAME	"" ; rhubarb	(0,12)(3,12)
E$	SAME	"1234" : things	NOMATCH
E$	^$	NULL	(0,0)
E$c	   ^    a   (?# begins with a)  b\\sc (?# then b c) $ (?# then end)	ab c	(0,4)
E$c	SAME	abc	NOMATCH
E$c	SAME	ab cde	NOMATCH
E$	(?x)   ^    a   (?# begins with a)  b\\sc (?# then b c) $ (?# then end)	ab c	(0,4)
E$	SAME	abc	NOMATCH
E$	SAME	ab cde	NOMATCH
E$c	^   a\\ b[c ]d       $	a bcd	(0,5)
E$c	SAME	a b d	(0,5)
E$c	SAME	abcd	NOMATCH
E$c	SAME	ab d	NOMATCH
E	^(a(b(c)))(d(e(f)))(h(i(j)))(k(l(m)))$	abcdefhijklm	(0,12)(0,3)(1,3)(2,3)(3,6)(4,6)(5,6)(6,9)(7,9)(8,9)(9,12)(10,12)(11,12)
E	^(?:a(b(c)))(?:d(e(f)))(?:h(i(j)))(?:k(l(m)))$	abcdefhijklm	(0,12)(1,3)(2,3)(4,6)(5,6)(7,9)(8,9)(10,12)(11,12)
E$v	^[\\w][\\W][\\s][\\S][\\d][\\D][\\f][\\n][\\c]][\\022]	a+ Z0+\x0c\n\x1d\x12	(0,10)
E$	^[.^$|()*+?{,}]+	.^$(*+)|{?,?}	(0,13)
E$	^a*\\w	z	(0,1)
E$	SAME	az	(0,2)
E$	SAME	aaaz	(0,4)
E$	SAME	a	(0,1)
E$	SAME	aa	(0,2)
E$	SAME	aaaa	(0,4)
E$	SAME	a+	(0,1)
E$	SAME	aa+	(0,2)
E$	^a*?\\w	z	(0,1)
E$	SAME	az	(0,1)
E$	SAME	aaaz	(0,1)
E$	SAME	a	(0,1)
E$	SAME	aa	(0,1)
E$	SAME	aaaa	(0,1)
E$	SAME	a+	(0,1)
E$	SAME	aa+	(0,1)
E$	^a+\\w	az	(0,2)
E$	SAME	aaaz	(0,4)
E$	SAME	aa	(0,2)
E$	SAME	aaaa	(0,4)
E$	SAME	aa+	(0,2)
E$	^a+?\\w	az	(0,2)
E$	SAME	aaaz	(0,2)
E$	SAME	aa	(0,2)
E$	SAME	aaaa	(0,2)
E$	SAME	aa+	(0,2)
E$	^\\d{8}\\w{2,}	1234567890	(0,10)
E$	SAME	12345678ab	(0,10)
E$	SAME	12345678__	(0,10)
E$	SAME	1234567	NOMATCH
E$v	^[aeiou\\d]{4,5}$	uoie	(0,4)
E$v	SAME	1234	(0,4)
E$v	SAME	12345	(0,5)
E$v	SAME	aaaaa	(0,5)
E$v	SAME	123456	NOMATCH
E$v	^[aeiou\\d]{4,5}?	uoie	(0,4)
E$v	SAME	1234	(0,4)
E$v	SAME	12345	(0,4)
E$v	SAME	aaaaa	(0,4)
E$v	SAME	123456	(0,4)
E$	\\A(abc|def)=(\\1){2,3}\\Z	abc=abcabc	(0,10)(0,3)(7,10)
E$	SAME	def=defdefdef	(0,13)(0,3)(10,13)
E$	SAME	abc=defdef	NOMATCH
E$h	^(a)(b)(c)(d)(e)(f)(g)(h)(i)(j)(k)\\11*(\\3\\4)\\1(?#)2$	abcdefghijkcda2	(0,15)(0,1)(1,2)(2,3)(3,4)(4,5)(5,6)(6,7)(7,8)(8,9)(9,10)(10,11)(11,13)
E$h	SAME	abcdefghijkkkkcda2	(0,18)(0,1)(1,2)(2,3)(3,4)(4,5)(5,6)(6,7)(7,8)(8,9)(9,10)(10,11)(14,16)
E$	^(a)(b)(c)(d)(e)(f)(g)(h)(i)(j)(k)(?11)*((?3)(?4))(?1)(?#)2$	abcdefghijkcda2	(0,15)(0,1)(1,2)(2,3)(3,4)(4,5)(5,6)(6,7)(7,8)(8,9)(9,10)(10,11)(11,13)
E$	SAME	abcdefghijkkkkcda2	(0,18)(0,1)(1,2)(2,3)(3,4)(4,5)(5,6)(6,7)(7,8)(8,9)(9,10)(10,11)(14,16)
E$z	(cat(a(ract|tonic)|erpillar)) \\1()2(3)	cataract cataract23	(0,19)(0,8)(3,8)(4,8)(17,17)(18,19)
E$z	SAME	catatonic catatonic23	(0,21)(0,9)(3,9)(4,9)(19,19)(20,21)
E$z	SAME	caterpillar caterpillar23	(0,25)(0,11)(3,11)(?,?)(23,23)(24,25)
E	^From +([^ ]+) +[a-zA-Z][a-zA-Z][a-zA-Z] +[a-zA-Z][a-zA-Z][a-zA-Z] +[0-9]?[0-9] +[0-9][0-9]:[0-9][0-9]	From abcd  Mon Sep 01 12:33:02 1997	(0,27)(5,9)
E$	^From\\s+\\S+\\s+([a-zA-Z]{3}\\s+){2}\\d{1,2}\\s+\\d\\d:\\d\\d	From abcd  Mon Sep 01 12:33:02 1997	(0,27)(15,19)
E$	SAME	From abcd  Mon Sep  1 12:33:02 1997	(0,27)(15,20)
E$	SAME	From abcd  Sep 01 12:33:02 1997	NOMATCH
Ej$	^12.34	12\n34	(0,5)
Ej$	SAME	12\r34	(0,5)
E$	\\w+(?=\\t)	the quick brown\t fox	(10,15)
E	foo(?!bar)(.*)	foobar is foolish see?	(10,22)(13,22)
E	(?:(?!foo)...|^.{0,2})bar(.*)	foobar crowbar etc	(8,18)(14,18)
E	SAME	barrel	(0,6)(3,6)
E	SAME	2barrel	(0,7)(4,7)
E	SAME	A barrel	(0,8)(5,8)
E$	^(\\D*)(?=\\d)(?!123)	abc456	(0,3)(0,3)
E$	SAME	abc123	NOMATCH
E$	^1234(?# test newlines\n\
  inside)	1234	(0,4)
E$c	^1234 #comment in extended re\n\
  	1234	(0,4)
E$c	#rhubarb\n\
  abcd	abcd	(0,4)
Ec	^abcd#rhubarb	abcd	(0,4)
E$	^(a)\\1{2,3}(.)	aaab	(0,4)(0,1)(3,4)
E$	SAME	aaaab	(0,5)(0,1)(4,5)
E$	SAME	aaaaab	(0,5)(0,1)(4,5)
E$	SAME	aaaaaab	(0,5)(0,1)(4,5)
E	(?!^)abc	the abc	(4,7)
E	SAME	abc	NOMATCH
E	(?=^)abc	abc	(0,3)
E	SAME	the abc	NOMATCH
E	^[ab]{1,3}(ab*|b)	aabbbbb	(0,7)(1,7)
E	^[ab]{1,3}?(ab*|b)	aabbbbb	(0,7)(1,7)
E	^[ab]{1,3}?(ab*?|b)	aabbbbb	(0,2)(1,2)
E	^[ab]{1,3}(ab*?|b)	aabbbbb	(0,4)(3,4)
E$ckv	  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*                          # optional leading comment\n\
(?:    (?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|\n\
" (?:                      # opening quote...\n\
[^\\\\\\x80-\\xff\\n\\015"]                #   Anything except backslash and quote\n\
|                     #    or\n\
\\\\ [^\\x80-\\xff]           #   Escaped something (something != CR)\n\
)* "  # closing quote\n\
)                    # initial word\n\
(?:  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*  \\.  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*   (?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|\n\
" (?:                      # opening quote...\n\
[^\\\\\\x80-\\xff\\n\\015"]                #   Anything except backslash and quote\n\
|                     #    or\n\
\\\\ [^\\x80-\\xff]           #   Escaped something (something != CR)\n\
)* "  # closing quote\n\
)  )* # further okay, if led by a period\n\
(?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*  @  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*    (?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|   \\[                         # [\n\
(?: [^\\\\\\x80-\\xff\\n\\015\\[\\]] |  \\\\ [^\\x80-\\xff]  )*    #    stuff\n\
\\]                        #           ]\n\
)                           # initial subdomain\n\
(?:                                  #\n\
(?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*  \\.                        # if led by a period...\n\
(?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*   (?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|   \\[                         # [\n\
(?: [^\\\\\\x80-\\xff\\n\\015\\[\\]] |  \\\\ [^\\x80-\\xff]  )*    #    stuff\n\
\\]                        #           ]\n\
)                     #   ...further okay\n\
)*\n\
# address\n\
|                     #  or\n\
(?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|\n\
" (?:                      # opening quote...\n\
[^\\\\\\x80-\\xff\\n\\015"]                #   Anything except backslash and quote\n\
|                     #    or\n\
\\\\ [^\\x80-\\xff]           #   Escaped something (something != CR)\n\
)* "  # closing quote\n\
)             # one word, optionally followed by....\n\
(?:\n\
[^()<>@,;:".\\\\\\[\\]\\x80-\\xff\\000-\\010\\012-\\037]  |  # atom and space parts, or...\n\
\\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)       |  # comments, or...\n\
\n\
" (?:                      # opening quote...\n\
[^\\\\\\x80-\\xff\\n\\015"]                #   Anything except backslash and quote\n\
|                     #    or\n\
\\\\ [^\\x80-\\xff]           #   Escaped something (something != CR)\n\
)* "  # closing quote\n\
# quoted strings\n\
)*\n\
<  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*                     # leading <\n\
(?:  @  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*    (?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|   \\[                         # [\n\
(?: [^\\\\\\x80-\\xff\\n\\015\\[\\]] |  \\\\ [^\\x80-\\xff]  )*    #    stuff\n\
\\]                        #           ]\n\
)                           # initial subdomain\n\
(?:                                  #\n\
(?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*  \\.                        # if led by a period...\n\
(?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*   (?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|   \\[                         # [\n\
(?: [^\\\\\\x80-\\xff\\n\\015\\[\\]] |  \\\\ [^\\x80-\\xff]  )*    #    stuff\n\
\\]                        #           ]\n\
)                     #   ...further okay\n\
)*\n\
\n\
(?:  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*  ,  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*  @  (?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*    (?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|   \\[                         # [\n\
(?: [^\\\\\\x80-\\xff\\n\\015\\[\\]] |  \\\\ [^\\x80-\\xff]  )*    #    stuff\n\
\\]                        #           ]\n\
)                           # initial subdomain\n\
(?:                                  #\n\
(?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*  \\.                        # if led by a period...\n\
(?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*   (?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|   \\[                         # [\n\
(?: [^\\\\\\x80-\\xff\\n\\015\\[\\]] |  \\\\ [^\\x80-\\xff]  )*    #    stuff\n\
\\]                        #           ]\n\
)                     #   ...further okay\n\
)*\n\
)* # further okay, if led by comma\n\
:                                # closing colon\n\
(?: [\\040\\t] |  \\(\n\
(?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  |  \\( (?:  [^\\\\\\x80-\\xff\\n\\015()]  |  \\\\ [^\\x80-\\xff]  )* \\)  )*\n\
\\)  )*  )? #       optional route\n\
(?:\n\
[^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]+    # some number of atom characters...\n\
(?![^(\\040)<>@,;:".\\\\\\[\\]\\000-\\037\\x80-\\xff]) # ..not followed by something that could be part of an atom\n\
|\n\
" (?:                      # opening quote...\n\
[^\\\\\\x80-\\xff\\n\\015"]                #   Anything except backslash and quote\n\
|                     #    or\n\
\\\\ [^\\x80-\\xff]           #   Escaped something (something != CR)\n\
)* "  # closing quote\n\
)                    # initial word\n\
(?:  (?: [\\040\\t] |  \\(\n\
